Date/Heure,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Précip. tot. (mm),Neige au sol (cm),Inondation pluviale,Crue fluviale
2015-01-01,-3.0,-7.5,-5.2,1.0,0.0,0,0
2015-01-02,-3.4,-15.1,-9.2,0.1,1.0,0,0
2015-01-03,-8.1,-17.6,-12.8,14.6,1.0,0,0
2015-01-04,3.3,-8.2,-2.4,26.2,6.0,0,0
2015-01-05,-5.2,-17.8,-11.6,0.0,4.5,0,0
2015-01-06,-8.4,-19.0,-13.8,2.1,4.5,0,0
2015-01-07,-9.0,-26.2,-17.6,3.2,8.0,0,0
2015-01-08,-7.2,-27.1,-17.2,1.5,10.5,0,0
2015-01-09,-6.0,-14.0,-10.0,1.9,12.5,0,0
2015-01-10,-8.7,-13.2,-11.0,0.2,9.0,0,0
2015-01-11,-4.2,-11.8,-8.0,0.0,9.0,0,0
2015-01-12,-1.9,-16.8,-9.4,3.7,9.0,0,0
2015-01-13,-16.8,-23.5,-20.2,0.2,11.0,0,0
2015-01-14,-14.4,-23.6,-19.0,0.0,11.0,0,0
2015-01-15,-4.6,-20.6,-12.6,0.4,11.0,0,0
2015-01-16,-2.4,-20.2,-11.4,1.0,13.0,0,0
2015-01-17,-14.8,-23.7,-19.2,0.0,11.0,0,0
2015-01-18,2.7,-15.2,-6.2,4.4,11.5,0,0
2015-01-19,1.4,-13.5,-6.0,1.3,13.0,0,0
2015-01-20,-13.6,-18.2,-15.9,0.0,12.0,0,0
2015-01-21,-10.1,-20.8,-15.4,0.0,12.0,0,0
2015-01-22,-9.2,-18.2,-13.7,0.0,12.5,0,0
2015-01-23,-0.2,-11.8,-6.0,0.0,12.0,0,0
2015-01-24,-0.6,-3.0,-1.8,0.2,11.5,0,0
2015-01-25,-1.6,-18.0,-9.8,0.1,11.5,0,0
2015-01-26,-14.4,-21.9,-18.2,0.0,11.5,0,0
2015-01-27,-9.6,-16.0,-12.8,0.0,11.5,0,0
2015-01-28,-8.4,-15.3,-11.9,0.0,11.5,0,0
2015-01-29,-0.4,-15.8,-8.1,2.4,11.0,0,0
2015-01-30,-2.1,-18.8,-10.5,4.4,15.0,0,0
2015-01-31,-14.6,-22.6,-18.7,0.1,16.5,0,0
2015-02-01,-14.0,-20.0,-17.0,0.0,16.5,0,0
2015-02-02,-17.2,-22.4,-19.8,4.6,16.0,0,0
2015-02-03,-7.9,-23.6,-15.8,0.8,15.0,0,0
2015-02-04,-3.8,-9.4,-6.6,4.9,15.5,0,0
2015-02-05,-7.1,-21.6,-14.4,0.2,20.0,0,0
2015-02-06,-9.6,-24.2,-16.9,1.7,19.5,0,0
2015-02-07,-12.5,-18.2,-15.4,0.1,21.0,0,0
2015-02-08,-13.8,-18.4,-16.1,5.8,19.0,0,0
2015-02-09,-11.6,-15.4,-13.6,0.6,16.0,0,0
2015-02-10,-7.1,-14.6,-10.8,0.2,16.5,0,0
2015-02-11,-11.0,-17.0,-14.0,1.5,16.5,0,0
2015-02-12,-7.5,-18.2,-12.8,3.6,22.0,0,0
2015-02-13,-18.0,-23.8,-21.0,0.1,22.0,0,0
2015-02-14,-13.8,-20.9,-17.4,0.6,23.0,0,0
2015-02-15,-14.0,-21.8,-17.9,0.0,20.0,0,0
2015-02-16,-16.3,-23.9,-20.1,0.0,20.0,0,0
2015-02-17,-12.9,-24.1,-18.5,0.0,19.5,0,0
2015-02-18,-7.0,-21.1,-14.0,0.1,19.5,0,0
2015-02-19,-8.1,-18.4,-13.3,4.0,20.0,0,0
2015-02-20,-14.4,-19.6,-17.0,1.2,18.0,0,0
2015-02-21,-7.6,-17.6,-12.6,3.4,17.5,0,0
2015-02-22,-3.4,-11.4,-7.4,0.8,21.5,0,0
2015-02-23,-11.0,-23.7,-17.4,0.1,20.5,0,0
2015-02-24,-8.7,-24.7,-16.8,0.0,19.5,0,0
2015-02-25,-4.6,-17.7,-11.2,0.4,19.5,0,0
2015-02-26,-12.2,-21.0,-16.6,0.0,19.5,0,0
2015-02-27,-9.4,-21.2,-15.3,0.0,19.5,0,0
2015-02-28,-5.4,-16.5,-11.0,0.0,19.0,0,0
2015-03-01,-3.2,-16.6,-10.0,0.1,18.5,0,0
2015-03-02,-2.6,-12.2,-7.4,0.5,18.5,0,0
2015-03-03,-3.6,-18.3,-11.0,4.2,19.0,0,0
2015-03-04,2.0,-5.8,-1.9,0.1,20.5,0,0
2015-03-05,-5.8,-18.5,-12.1,0.6,20.0,0,0
2015-03-06,-6.8,-20.3,-13.6,0.1,20.0,0,0
2015-03-07,-2.1,-13.4,-7.8,0.2,19.5,0,0
2015-03-08,-0.2,-6.1,-3.2,0.5,20.0,0,0
2015-03-09,2.6,-3.5,-0.4,1.4,21.5,0,0
2015-03-10,7.6,-3.8,2.0,0.0,22.0,0,0
2015-03-11,7.8,-0.4,3.8,0.0,15.0,0,0
2015-03-12,-0.4,-8.9,-4.7,0.0,6.0,0,0
2015-03-13,-2.0,-9.6,-5.8,0.1,3.5,0,0
2015-03-14,0.4,-3.2,-1.4,7.4,3.5,0,0
2015-03-15,0.0,-7.6,-3.8,1.4,8.0,0,0
2015-03-16,2.6,-11.0,-4.3,0.1,8.5,0,0
2015-03-17,1.4,-8.0,-3.3,1.5,6.0,0,0
2015-03-18,-5.2,-12.2,-8.8,0.1,6.0,0,0
2015-03-19,-1.8,-13.4,-7.7,0.1,5.5,0,0
2015-03-20,3.2,-9.4,-3.2,0.0,5.0,0,0
2015-03-21,1.9,-10.3,-4.2,6.4,5.0,0,0
2015-03-22,-9.0,-15.6,-12.3,0.2,6.5,0,0
2015-03-23,-6.0,-15.9,-11.0,0.1,7.0,0,0
2015-03-24,-0.3,-12.6,-6.4,0.0,5.0,0,0
2015-03-25,6.8,-8.2,-0.7,0.4,4.5,0,0
2015-03-26,5.4,1.1,3.3,1.4,1.0,0,0
2015-03-27,2.2,-5.4,-1.6,3.0,0.0,0,0
2015-03-28,-2.0,-9.4,-5.7,0.1,1.5,0,0
2015-03-29,3.4,-9.4,-3.0,0.0,0.0,0,0
2015-03-30,4.0,-0.8,1.6,1.5,0.0,0,0
2015-03-31,2.2,-5.2,-1.5,0.0,0.0,0,0
2015-04-01,2.0,-6.8,-2.4,0.1,0.0,0,0
2015-04-02,10.4,-2.6,3.9,2.6,0.0,0,0
2015-04-03,12.8,5.4,9.2,4.2,0.0,0,0
2015-04-04,5.6,-4.6,0.5,7.9,2.0,0,0
2015-04-05,0.8,-5.1,-2.2,0.0,2.0,0,0
2015-04-06,2.8,-6.1,-1.6,0.5,0.0,0,0
2015-04-07,5.6,-3.8,1.0,0.1,0.0,0,0
2015-04-08,6.1,-2.8,1.6,3.0,0.0,0,0
2015-04-09,7.0,0.2,3.7,6.1,1.0,0,0
2015-04-10,11.7,3.2,7.4,11.4,,0,0
2015-04-11,8.4,2.7,5.6,0.0,,0,0
2015-04-12,16.8,2.5,9.7,0.0,,0,0
2015-04-13,22.0,2.5,12.1,4.0,,0,0
2015-04-14,16.8,5.4,11.1,0.0,,0,0
2015-04-15,14.2,1.6,7.9,0.1,,0,0
2015-04-16,16.2,0.1,8.2,0.0,,0,0
2015-04-17,19.6,7.5,13.6,0.0,,0,0
2015-04-18,10.1,2.0,6.1,0.0,,0,0
2015-04-19,12.2,0.6,6.4,0.1,,0,0
2015-04-20,10.0,5.2,7.6,11.4,,0,0
2015-04-21,12.1,4.0,8.2,17.0,,0,0
2015-04-22,9.5,3.8,6.6,2.8,,0,0
2015-04-23,6.4,1.8,4.2,1.8,,0,0
2015-04-24,4.2,0.6,2.5,0.0,0.0,0,0
2015-04-25,11.7,0.6,6.2,0.0,,0,0
2015-04-26,12.4,2.4,7.4,0.0,,0,0
2015-04-27,14.8,5.0,9.9,0.8,,0,0
2015-04-28,19.5,3.7,11.6,0.0,,0,0
2015-04-29,17.0,6.2,11.6,0.0,,0,0
2015-04-30,16.8,6.0,11.4,0.0,,0,0
2015-05-01,19.2,7.7,13.5,0.0,,0,0
2015-05-02,23.5,7.4,15.5,0.1,,0,0
2015-05-03,25.0,10.9,18.0,0.1,,0,0
2015-05-04,28.3,12.8,20.6,1.2,,0,0
2015-05-05,20.4,9.0,14.8,0.1,,0,0
2015-05-06,24.6,7.4,16.0,0.0,,0,0
2015-05-07,26.8,11.6,19.2,0.0,,0,0
2015-05-08,29.6,12.9,21.3,0.0,,0,0
2015-05-09,28.0,13.2,20.6,9.2,,0,0
2015-05-10,25.0,13.6,19.4,1.2,,0,0
2015-05-11,14.2,8.0,11.1,17.8,,0,0
2015-05-12,23.3,8.4,15.9,9.1,,0,0
2015-05-13,17.0,6.2,11.6,0.0,,0,0
2015-05-14,18.6,4.8,11.7,0.1,,0,0
2015-05-15,21.4,7.7,14.6,0.0,,0,0
2015-05-16,20.8,14.5,17.6,0.0,,0,0
2015-05-17,24.1,14.3,19.2,0.2,,0,0
2015-05-18,29.2,12.0,20.6,9.2,,0,0
2015-05-19,26.7,12.1,19.4,0.0,,0,0
2015-05-20,15.5,6.8,11.1,0.0,,0,0
2015-05-21,19.9,8.4,14.2,0.0,,0,0
2015-05-22,13.2,3.6,8.4,0.3,,0,0
2015-05-23,17.1,2.4,9.8,0.0,,0,0
2015-05-24,25.6,12.8,19.2,0.1,,0,0
2015-05-25,20.8,15.6,18.2,24.2,,0,0
2015-05-26,28.4,15.1,21.8,0.0,,0,0
2015-05-27,28.0,20.4,24.2,0.0,,0,0
2015-05-28,22.4,12.2,17.4,5.4,,0,0
2015-05-29,25.3,10.4,17.8,0.1,,0,0
2015-05-30,30.4,11.2,20.8,4.2,,0,0
2015-05-31,14.8,8.4,11.6,1.6,,0,0
2015-06-01,14.0,9.2,11.6,2.3,,0,0
2015-06-02,13.2,5.9,9.6,1.6,,0,0
2015-06-03,17.8,4.0,10.9,0.0,,0,0
2015-06-04,24.4,8.9,16.6,0.0,,0,0
2015-06-05,24.6,14.1,19.4,8.6,,0,0
2015-06-06,19.8,8.8,14.4,0.0,,0,0
2015-06-07,21.8,7.4,14.6,0.0,,0,0
2015-06-08,22.0,14.4,18.2,26.9,,0,0
2015-06-09,22.5,15.8,19.2,8.2,,0,0
2015-06-10,24.2,15.7,20.0,3.2,,0,0
2015-06-11,22.9,16.4,19.6,0.0,,0,0
2015-06-12,21.0,13.4,17.2,11.0,,0,0
2015-06-13,26.3,12.6,19.5,0.0,,0,0
2015-06-14,23.7,12.4,18.0,0.0,,0,0
2015-06-15,22.2,16.6,19.4,0.3,,0,0
2015-06-16,22.8,13.6,18.2,24.8,,0,0
2015-06-17,21.8,10.6,16.3,0.0,,0,0
2015-06-18,27.0,14.7,20.8,3.9,,0,0
2015-06-19,20.6,11.5,16.0,0.0,,0,0
2015-06-20,24.5,9.6,17.1,0.0,,0,0
2015-06-21,24.7,18.8,21.8,19.5,,0,0
2015-06-22,26.6,17.2,21.9,6.4,,0,0
2015-06-23,27.0,17.2,22.1,1.9,,0,0
2015-06-24,24.0,13.2,18.6,3.0,,0,0
2015-06-25,22.4,11.4,17.0,0.1,,0,0
2015-06-26,23.9,11.8,17.8,0.0,,0,0
2015-06-27,24.2,13.2,18.7,0.0,,0,0
2015-06-28,19.5,12.8,16.2,12.0,,0,0
2015-06-29,19.2,12.3,15.8,0.0,,0,0
2015-06-30,25.4,14.1,19.8,2.8,,0,0
2015-07-01,22.7,15.4,19.1,9.5,,0,0
2015-07-02,22.9,13.4,18.2,0.0,,0,0
2015-07-03,24.4,13.0,18.8,0.0,,0,0
2015-07-04,24.7,14.2,19.4,0.0,,0,0
2015-07-05,26.8,16.1,21.5,0.0,,0,0
2015-07-06,28.2,16.8,22.5,0.0,,0,0
2015-07-07,30.0,20.2,25.1,1.4,,0,0
2015-07-08,23.2,15.0,19.2,0.6,,0,0
2015-07-09,23.2,15.4,19.3,0.0,,0,0
2015-07-10,28.6,15.8,22.2,0.0,,0,0
2015-07-11,28.5,18.0,23.2,0.0,,0,0
2015-07-12,29.6,20.4,25.0,0.0,,0,0
2015-07-13,30.2,20.0,25.1,0.0,,0,0
2015-07-14,28.4,15.6,22.0,0.0,,0,0
2015-07-15,23.0,13.0,18.0,0.0,,0,0
2015-07-16,23.4,9.9,16.6,0.2,,0,0
2015-07-17,24.4,13.6,19.0,5.4,,0,0
2015-07-18,25.4,18.1,21.8,1.8,,0,0
2015-07-19,28.6,20.0,24.4,38.5,,0,0
2015-07-20,27.5,19.5,23.5,0.0,,0,0
2015-07-21,25.1,15.3,20.2,30.4,,0,0
2015-07-22,22.1,14.4,18.3,0.1,,0,0
2015-07-23,24.7,15.9,20.4,0.8,,0,0
2015-07-24,23.8,16.2,20.0,1.2,,0,0
2015-07-25,26.2,14.4,20.3,3.7,,0,0
2015-07-26,27.3,19.0,23.2,0.0,,0,0
2015-07-27,29.6,19.4,24.5,1.2,,0,0
2015-07-28,30.8,17.7,24.2,0.1,,0,0
2015-07-29,31.8,22.0,27.0,0.0,,0,0
2015-07-30,28.6,21.2,25.0,4.3,,0,0
2015-07-31,26.6,18.8,22.7,0.0,,0,0
2015-08-01,25.6,15.8,20.7,7.3,,0,0
2015-08-02,27.2,15.0,21.2,0.1,,0,0
2015-08-03,25.9,18.6,22.3,0.6,,0,0
2015-08-04,25.8,17.7,21.8,3.2,,0,0
2015-08-05,23.8,16.0,20.0,0.1,,0,0
2015-08-06,22.8,14.1,18.4,0.0,,0,0
2015-08-07,22.1,11.8,17.0,0.2,,0,0
2015-08-08,23.8,12.8,18.4,0.1,,0,0
2015-08-09,25.8,15.4,20.6,0.2,,0,0
2015-08-10,27.4,15.4,21.4,26.6,,0,0
2015-08-11,21.0,17.6,19.3,46.4,,0,0
2015-08-12,23.4,16.2,19.8,1.8,,0,0
2015-08-13,23.0,16.4,19.6,0.0,,0,0
2015-08-14,24.6,15.2,20.0,4.0,,0,0
2015-08-15,27.8,19.6,23.6,0.4,,0,0
2015-08-16,28.9,20.3,24.6,0.0,,0,0
2015-08-17,31.0,20.2,25.6,0.0,,0,0
2015-08-18,31.0,21.6,26.3,4.8,,0,0
2015-08-19,31.0,20.8,25.9,0.1,,0,0
2015-08-20,30.4,19.2,24.8,8.6,,0,0
2015-08-21,26.0,17.6,21.8,5.6,,0,0
2015-08-22,25.1,15.4,20.3,0.0,,0,0
2015-08-23,27.7,16.0,21.8,0.0,,0,0
2015-08-24,28.4,18.2,23.2,0.0,,0,0
2015-08-25,26.0,14.6,20.4,1.2,,0,0
2015-08-26,22.7,15.8,19.2,0.1,,0,0
2015-08-27,22.8,14.4,18.6,0.0,,0,0
2015-08-28,22.9,13.5,18.2,0.0,,0,0
2015-08-29,23.8,14.0,19.0,0.2,,0,0
2015-08-30,25.7,17.9,21.8,0.0,,0,0
2015-08-31,25.4,16.8,21.1,0.0,,0,0
2015-09-01,27.3,13.8,20.6,0.0,,0,0
2015-09-02,26.0,19.4,22.7,0.0,,0,0
2015-09-03,28.1,16.4,22.2,0.1,,0,0
2015-09-04,26.0,12.8,19.4,0.0,,0,0
2015-09-05,28.6,12.4,20.5,0.2,,0,0
2015-09-06,30.8,18.3,24.6,0.0,,0,0
2015-09-07,32.0,21.8,27.0,15.8,,0,0
2015-09-08,28.0,20.6,24.4,0.0,,0,0
2015-09-09,27.8,17.2,22.5,0.1,,0,0
2015-09-10,24.1,15.7,19.9,0.6,,0,0
2015-09-11,24.8,13.8,19.4,0.0,,0,0
2015-09-12,19.2,14.7,17.0,12.0,,0,0
2015-09-13,21.0,14.6,17.8,30.7,,0,0
2015-09-14,20.8,14.4,17.7,6.0,,0,0
2015-09-15,26.0,14.2,20.2,0.0,,0,0
2015-09-16,27.8,15.8,21.8,0.0,,0,0
2015-09-17,28.0,16.6,22.4,0.0,,0,0
2015-09-18,28.4,15.6,22.0,0.4,,0,0
2015-09-19,28.2,14.0,21.2,10.8,,0,0
2015-09-20,18.2,9.0,13.6,0.1,,0,0
2015-09-21,20.8,7.3,14.1,0.0,,0,0
2015-09-22,22.7,10.6,16.6,0.0,,0,0
2015-09-23,23.8,12.4,18.1,0.0,,0,0
2015-09-24,19.2,11.4,15.4,0.0,,0,0
2015-09-25,15.2,6.7,11.0,0.0,,0,0
2015-09-26,17.8,5.4,11.6,0.0,,0,0
2015-09-27,23.1,5.6,14.4,0.0,,0,0
2015-09-28,21.4,13.7,17.5,1.8,,0,0
2015-09-29,25.0,13.2,19.1,29.6,,0,0
2015-09-30,13.4,6.2,9.8,4.4,,0,0
2015-10-01,14.4,4.3,9.4,0.0,,0,0
2015-10-02,12.9,4.0,8.5,0.0,,0,0
2015-10-03,13.1,3.6,8.4,0.0,,0,0
2015-10-04,15.4,3.5,9.4,0.0,,0,0
2015-10-05,15.8,4.8,10.3,0.1,,0,0
2015-10-06,15.4,11.0,13.2,0.0,,0,0
2015-10-07,18.9,5.8,12.4,0.0,,0,0
2015-10-08,12.2,3.8,8.0,0.4,,0,0
2015-10-09,8.8,5.1,7.0,6.6,,0,0
2015-10-10,10.1,2.4,6.2,0.2,,0,0
2015-10-11,17.9,7.6,12.8,0.0,,0,0
2015-10-12,23.6,11.6,17.6,0.0,,0,0
2015-10-13,17.9,12.2,15.0,2.7,,0,0
2015-10-14,14.5,3.1,8.8,0.0,,0,0
2015-10-15,13.7,3.0,8.4,13.3,,0,0
2015-10-16,11.4,5.0,8.2,7.8,,0,0
2015-10-17,6.4,-2.5,2.0,6.0,,0,0
2015-10-18,4.8,-4.4,0.2,0.2,,0,0
2015-10-19,9.4,-4.8,2.3,0.4,,0,0
2015-10-20,17.5,6.8,12.2,0.0,,0,0
2015-10-21,10.1,1.0,5.6,0.0,,0,0
2015-10-22,16.9,3.2,10.1,3.1,,0,0
2015-10-23,8.3,0.1,4.2,0.0,,0,0
2015-10-24,10.2,0.3,5.3,7.8,,0,0
2015-10-25,12.7,4.8,8.8,9.1,,0,0
2015-10-26,7.4,-1.2,3.1,0.0,,0,0
2015-10-27,10.6,-3.1,3.8,0.2,,0,0
2015-10-28,10.8,0.5,5.7,30.2,,0,0
2015-10-29,14.8,7.1,11.0,8.6,,0,0
2015-10-30,8.6,-0.8,3.8,0.4,,0,0
2015-10-31,8.2,-3.2,2.6,0.3,,0,0
2015-11-01,12.8,5.4,9.1,5.8,,0,0
2015-11-02,11.0,5.4,8.2,0.4,,0,0
2015-11-03,15.4,4.8,10.0,0.5,,0,0
2015-11-04,13.5,1.3,7.5,0.0,,0,0
2015-11-05,17.1,4.6,10.7,0.0,,0,0
2015-11-06,19.5,10.0,14.7,1.0,0.0,0,0
2015-11-07,10.6,2.5,6.6,0.0,,0,0
2015-11-08,7.4,-1.0,3.2,0.0,,0,0
2015-11-09,11.8,2.6,7.2,0.0,,0,0
2015-11-10,12.9,0.6,6.8,0.0,,0,0
2015-11-11,10.9,4.0,7.4,0.1,,0,0
2015-11-12,12.0,6.4,9.1,15.2,,0,0
2015-11-13,9.4,1.0,5.2,6.1,,0,0
2015-11-14,4.0,-0.3,1.8,0.0,0.0,0,0
2015-11-15,7.5,0.6,4.0,0.0,0.0,0,0
2015-11-16,7.6,-3.0,2.2,0.0,0.0,0,0
2015-11-17,4.8,-4.7,0.0,0.0,0.0,0,0
2015-11-18,9.4,-3.7,2.8,0.0,1.0,0,0
2015-11-19,14.0,9.1,11.6,7.9,,0,0
2015-11-20,11.2,0.5,5.8,0.0,,0,0
2015-11-21,5.4,-1.9,1.8,0.0,,0,0
2015-11-22,7.8,-3.8,2.0,0.3,,0,0
2015-11-23,0.6,-6.8,-3.1,0.0,,0,0
2015-11-24,-2.7,-7.2,-5.0,1.4,1.5,0,0
2015-11-25,4.6,-8.2,-1.8,0.0,2.0,0,0
2015-11-26,9.8,3.5,6.6,0.1,2.0,0,0
2015-11-27,14.7,0.5,7.6,14.0,1.0,0,0
2015-11-28,1.2,-4.0,-1.4,0.0,2.0,0,0
2015-11-29,0.6,-6.4,-2.8,0.0,3.0,0,0
2015-11-30,-2.6,-9.6,-6.1,0.0,3.0,0,0
2015-12-01,4.2,-7.0,-1.4,5.6,2.0,0,0
2015-12-02,4.2,1.5,2.9,11.2,2.0,0,0
2015-12-03,5.8,-0.4,2.8,1.4,1.0,0,0
2015-12-04,5.8,0.2,3.0,0.1,1.0,0,0
2015-12-05,6.4,2.5,4.5,0.0,1.0,0,0
2015-12-06,5.8,-0.3,2.8,0.0,1.0,0,0
2015-12-07,4.3,-1.4,1.5,0.0,1.0,0,0
2015-12-08,4.2,-0.2,2.0,0.0,1.0,0,0
2015-12-09,7.4,0.2,3.8,0.0,1.0,0,0
2015-12-10,9.9,5.4,7.6,3.2,1.0,0,0
2015-12-11,14.0,6.3,10.1,0.0,1.0,0,0
2015-12-12,9.8,2.2,5.9,0.0,1.0,0,0
2015-12-13,3.6,-0.6,1.5,2.3,1.0,0,0
2015-12-14,3.6,1.0,2.3,8.0,1.0,0,0
2015-12-15,4.4,0.3,2.4,5.3,1.0,0,0
2015-12-16,1.6,-0.2,0.7,0.0,1.0,0,0
2015-12-17,7.6,-0.8,3.4,12.8,1.0,0,0
2015-12-18,7.2,1.2,4.2,0.0,1.0,0,0
2015-12-19,1.6,-4.8,-1.6,0.1,1.0,0,0
2015-12-20,0.1,-6.4,-3.2,0.0,1.5,0,0
2015-12-21,4.1,-1.3,1.5,9.5,1.5,0,0
2015-12-22,4.8,1.0,2.9,4.2,1.0,0,0
2015-12-23,10.7,1.3,6.2,6.6,1.0,0,0
2015-12-24,17.0,5.6,11.4,2.2,0.0,0,0
2015-12-25,7.7,0.2,4.0,0.0,1.0,0,0
2015-12-26,4.0,-2.7,0.8,0.0,0.5,0,0
2015-12-27,2.2,-4.0,-1.0,10.9,1.5,0,0
2015-12-28,-4.0,-10.9,-7.4,0.1,3.0,0,0
2015-12-29,-7.4,-12.0,-9.7,29.5,6.5,0,0
2015-12-30,-5.0,-9.1,-7.2,3.2,14.0,0,0
2015-12-31,-0.4,-5.2,-2.8,0.6,17.0,0,0
2016-01-01,0.2,-4.0,-1.9,0.3,16.0,0,0
2016-01-02,0.8,-4.4,-1.8,0.8,16.0,0,0
2016-01-03,0.5,-14.4,-7.0,4.8,15.5,0,0
2016-01-04,-13.2,-21.1,-17.2,0.1,16.5,0,0
2016-01-05,-6.2,-21.6,-14.0,0.0,16.5,0,0
2016-01-06,0.0,-11.2,-5.6,0.0,16.5,0,0
2016-01-07,-0.2,-8.6,-4.4,0.0,16.5,0,0
2016-01-08,2.5,-7.8,-2.7,0.0,16.5,0,0
2016-01-09,4.1,1.6,2.9,3.2,16.0,0,0
2016-01-10,7.8,-0.8,3.5,9.6,7.5,0,0
2016-01-11,-0.8,-11.6,-6.2,0.0,2.5,0,0
2016-01-12,-2.7,-11.4,-7.0,2.3,3.0,0,0
2016-01-13,-4.0,-14.0,-9.0,0.1,3.5,0,0
2016-01-14,-9.6,-14.4,-12.0,0.7,3.5,0,0
2016-01-15,-8.3,-13.8,-11.1,0.75,3.0,0,0
2016-01-16,-1.7,-8.9,-5.3,0.8,2.5,0,0
2016-01-17,-4.6,-11.6,-8.1,0.2,3.0,0,0
2016-01-18,-7.4,-14.6,-11.0,5.8,8.0,0,0
2016-01-19,-9.0,-16.4,-12.7,0.3,3.0,0,0
2016-01-20,-4.5,-12.4,-8.4,0.0,2.5,0,0
2016-01-21,-6.8,-15.0,-10.9,0.0,2.5,0,0
2016-01-22,-3.1,-10.4,-6.8,0.0,2.5,0,0
2016-01-23,-8.7,-14.2,-11.4,0.0,2.0,0,0
2016-01-24,-6.4,-16.6,-11.5,0.0,2.0,0,0
2016-01-25,-0.4,-6.6,-3.6,0.1,2.5,0,0
2016-01-26,5.6,-2.0,1.8,4.3,2.0,0,0
2016-01-27,2.0,-7.0,-2.6,0.1,1.0,0,0
2016-01-28,1.0,-7.4,-3.2,0.4,1.5,0,0
2016-01-29,1.0,-7.4,-3.2,1.0,1.5,0,0
2016-01-30,-0.9,-9.0,-5.0,0.0,2.0,0,0
2016-01-31,5.9,-6.4,-0.2,1.9,1.5,0,0
2016-02-01,8.8,0.2,4.5,0.1,1.0,0,0
2016-02-02,0.2,-6.2,-3.0,0.1,0.5,0,0
2016-02-03,8.4,-5.2,1.6,19.0,3.5,0,0
2016-02-04,8.1,-0.4,3.8,0.0,0.0,0,0
2016-02-05,-0.2,-5.8,-3.0,0.0,0.0,0,0
2016-02-06,1.4,-4.8,-1.8,2.4,1.0,0,0
2016-02-07,1.0,-8.8,-4.0,0.2,3.5,0,0
2016-02-08,-5.8,-9.0,-7.4,0.1,1.0,0,0
2016-02-09,-5.6,-8.2,-6.9,1.6,0.0,0,0
2016-02-10,-4.6,-8.9,-6.8,1.6,2.0,0,0
2016-02-11,-8.1,-17.8,-13.0,0.5,2.5,0,0
2016-02-12,-6.3,-19.8,-13.0,3.8,3.0,0,0
2016-02-13,-11.0,-26.5,-18.8,0.3,3.5,0,0
2016-02-14,-19.6,-27.6,-23.6,0.0,2.5,0,0
2016-02-15,-5.1,-23.2,-14.2,0.0,2.0,0,0
2016-02-16,0.8,-7.8,-3.5,22.3,6.5,0,0
2016-02-17,-0.5,-10.8,-5.6,2.3,6.5,0,0
2016-02-18,-8.9,-15.6,-12.3,0.2,7.0,0,0
2016-02-19,1.2,-15.1,-7.2,3.0,7.0,0,0
2016-02-20,4.5,-0.3,2.1,6.9,8.5,0,0
2016-02-21,3.2,-9.3,-3.0,0.5,2.0,0,0
2016-02-22,-7.3,-13.7,-10.6,0.2,0.5,0,0
2016-02-23,-5.2,-13.4,-9.4,0.0,0.5,0,0
2016-02-24,0.7,-5.4,-2.4,27.4,0.5,0,0
2016-02-25,1.6,-4.0,-1.2,5.6,3.5,0,0
2016-02-26,-4.0,-12.8,-8.4,0.1,3.0,0,0
2016-02-27,3.1,-11.1,-4.0,0.0,3.0,0,0
2016-02-28,2.4,-8.6,-3.2,3.5,4.0,0,0
2016-02-29,2.3,-9.8,-3.8,6.6,4.5,0,0
2016-03-01,-9.0,-14.8,-11.9,0.4,5.0,0,0
2016-03-02,-7.5,-14.4,-11.0,10.0,6.5,0,0
2016-03-03,-11.5,-18.9,-15.2,0.1,7.0,0,0
2016-03-04,-4.0,-17.4,-10.8,0.0,7.0,0,0
2016-03-05,-2.2,-15.6,-9.0,0.0,7.0,0,0
2016-03-06,2.3,-6.8,-2.2,0.0,5.5,0,0
2016-03-07,3.8,-0.7,1.6,7.1,5.5,0,0
2016-03-08,4.0,0.8,2.4,0.0,4.5,0,0
2016-03-09,11.8,0.2,6.0,0.2,3.0,0,0
2016-03-10,8.2,1.7,5.0,0.1,0.5,0,0
2016-03-11,5.8,-0.5,2.6,0.2,0.0,0,0
2016-03-12,10.4,-2.2,4.2,0.0,0.5,0,0
2016-03-13,8.4,0.2,4.3,0.0,0.0,0,0
2016-03-14,5.5,-1.4,2.0,3.2,0.0,0,0
2016-03-15,9.6,2.7,6.2,2.8,0.0,0,0
2016-03-16,8.2,3.0,5.6,6.2,0.0,0,0
2016-03-17,12.0,1.1,6.6,3.9,0.0,0,0
2016-03-18,3.1,-5.0,-1.0,2.0,1.0,0,0
2016-03-19,-0.0,-8.4,-4.2,0.0,1.0,0,0
2016-03-20,1.3,-8.3,-3.5,0.0,0.0,0,0
2016-03-21,5.6,-7.7,-1.1,0.0,1.0,0,0
2016-03-22,5.0,-6.6,-0.8,2.5,1.5,0,0
2016-03-23,2.7,-2.7,0.0,1.4,2.0,0,0
2016-03-24,-1.8,-6.2,-4.0,7.6,0.5,0,0
2016-03-25,1.4,-1.8,-0.2,4.8,2.0,0,0
2016-03-26,4.4,-3.6,0.5,0.0,1.0,0,0
2016-03-27,14.1,-3.6,5.2,0.0,0.5,0,0
2016-03-28,7.8,2.5,5.2,20.4,,0,0
2016-03-29,6.5,-1.4,2.6,0.8,0.0,0,0
